Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-000307,2020-02-06,Furniture,Bookcases,South,Consumer,924.21,9,308.02,0.1
ORD-000308,2020-02-06,Office Supplies,Paper,West,Consumer,101.14,2,14.29,0.1
ORD-000309,2020-02-07,Technology,Computers,West,Corporate,1499.87,5,246.18,0.1
ORD-000310,2020-02-07,Furniture,Tables,South,Corporate,1113.91,2,364.64,0.1
ORD-000311,2020-02-07,Furniture,Chairs,West,Corporate,941.93,9,271.13,0.1
ORD-000312,2020-02-07,Technology,Computers,South,Corporate,640.99,7,103.68,0.15
ORD-000313,2020-02-07,Furniture,Tables,Central,Corporate,1284.63,6,149.46,0.0
ORD-000314,2020-02-07,Office Supplies,Binders,West,Home Office,78.82,4,14.09,0.1
ORD-000315,2020-02-07,Furniture,Bookcases,Central,Corporate,1120.5,4,147.9,0.15
ORD-000316,2020-02-07,Furniture,Chairs,South,Consumer,728.19,9,245.23,0.2
ORD-000317,2020-02-07,Technology,Phones,East,Corporate,1479.17,9,462.47,0.0
ORD-000318,2020-02-08,Technology,Phones,West,Corporate,1139.66,7,315.64,0.0
ORD-000319,2020-02-08,Furniture,Tables,West,Corporate,758.68,5,102.6,0.1
ORD-000320,2020-02-08,Technology,Computers,West,Corporate,1751.33,3,460.15,0.0
ORD-000321,2020-02-09,Office Supplies,Binders,South,Corporate,88.1,4,21.1,0.0
ORD-000322,2020-02-09,Office Supplies,Paper,Central,Home Office,146.85,8,33.3,0.0
ORD-000323,2020-02-09,Office Supplies,Binders,Central,Home Office,416.14,2,51.33,0.0
ORD-000324,2020-02-09,Office Supplies,Binders,South,Consumer,295.37,5,52.6,0.1
ORD-000325,2020-02-09,Technology,Accessories,West,Corporate,558.15,9,133.98,0.1
ORD-000326,2020-02-09,Office Supplies,Binders,South,Home Office,236.91,3,70.26,0.0
ORD-000327,2020-02-09,Technology,Accessories,West,Consumer,281.12,3,92.01,0.0
ORD-000328,2020-02-09,Office Supplies,Paper,South,Corporate,173.18,4,39.81,0.0
ORD-000329,2020-02-10,Furniture,Chairs,East,Home Office,1283.88,3,138.38,0.1
ORD-000330,2020-02-10,Technology,Accessories,East,Consumer,882.98,4,295.42,0.15
ORD-000331,2020-02-10,Office Supplies,Pens,South,Home Office,178.24,9,27.43,0.0
ORD-000332,2020-02-10,Furniture,Tables,Central,Home Office,306.07,9,80.75,0.2
ORD-000333,2020-02-10,Technology,Phones,Central,Corporate,767.34,2,220.39,0.1
ORD-000334,2020-02-10,Technology,Phones,South,Corporate,1670.19,5,214.18,0.0
ORD-000335,2020-02-10,Furniture,Tables,West,Home Office,1160.85,9,252.82,0.15
ORD-000336,2020-02-10,Technology,Computers,West,Corporate,826.89,3,121.43,0.15
ORD-000337,2020-02-10,Furniture,Tables,West,Home Office,1009.62,5,242.25,0.0
ORD-000338,2020-02-10,Office Supplies,Binders,Central,Consumer,216.47,7,28.27,0.1
ORD-000339,2020-02-10,Technology,Accessories,East,Corporate,1279.49,6,402.04,0.0
ORD-000340,2020-02-11,Furniture,Bookcases,Central,Corporate,1301.63,5,150.87,0.15
ORD-000341,2020-02-11,Technology,Computers,West,Consumer,1995.82,7,464.68,0.15
ORD-000342,2020-02-11,Technology,Accessories,West,Corporate,1248.16,4,398.55,0.15
ORD-000343,2020-02-11,Furniture,Chairs,South,Consumer,735.86,9,225.27,0.0
ORD-000344,2020-02-11,Office Supplies,Paper,East,Consumer,269.62,9,72.07,0.15
ORD-000345,2020-02-11,Office Supplies,Pens,South,Corporate,118.02,5,27.76,0.0
ORD-000346,2020-02-11,Furniture,Tables,West,Home Office,236.79,9,40.98,0.15
ORD-000347,2020-02-11,Furniture,Bookcases,Central,Corporate,1223.63,4,127.87,0.0
ORD-000348,2020-02-11,Office Supplies,Pens,Central,Corporate,230.99,6,36.19,0.0
ORD-000349,2020-02-11,Technology,Accessories,South,Consumer,1823.03,3,595.76,0.1
ORD-000350,2020-02-11,Furniture,Bookcases,East,Consumer,1458.25,9,256.93,0.15
ORD-000351,2020-02-12,Technology,Accessories,West,Home Office,1476.01,7,162.57,0.15
ORD-000352,2020-02-12,Technology,Phones,East,Consumer,693.74,7,234.84,0.1
ORD-000353,2020-02-12,Office Supplies,Paper,South,Home Office,32.25,1,6.37,0.1
ORD-000354,2020-02-12,Technology,Phones,East,Consumer,319.02,3,102.08,0.0
ORD-000355,2020-02-12,Technology,Computers,Central,Consumer,941.27,6,313.39,0.0
ORD-000356,2020-02-12,Technology,Phones,East,Consumer,111.41,1,17.24,0.0
ORD-000357,2020-02-12,Furniture,Tables,East,Corporate,579.64,6,64.58,0.0
ORD-000358,2020-02-12,Furniture,Tables,South,Corporate,742.05,9,168.12,0.1
ORD-000359,2020-02-12,Technology,Accessories,South,Home Office,1082.75,4,212.36,0.0
ORD-000360,2020-02-12,Technology,Accessories,West,Consumer,427.76,5,110.29,0.0
ORD-000361,2020-02-12,Technology,Phones,Central,Home Office,258.4,6,53.92,0.1
ORD-000362,2020-02-12,Furniture,Chairs,East,Consumer,742.15,3,110.6,0.1
ORD-000363,2020-02-13,Furniture,Tables,East,Consumer,667.79,3,141.71,0.0
ORD-000364,2020-02-13,Office Supplies,Binders,East,Consumer,409.52,9,115.6,0.1
ORD-000365,2020-02-13,Office Supplies,Pens,South,Corporate,69.68,2,16.2,0.15
ORD-000366,2020-02-13,Furniture,Tables,East,Home Office,1019.79,5,132.83,0.0
ORD-000367,2020-02-13,Technology,Phones,South,Corporate,716.32,9,240.28,0.1
ORD-000368,2020-02-13,Technology,Computers,West,Home Office,1238.8,2,166.89,0.0
ORD-000369,2020-02-14,Furniture,Bookcases,West,Home Office,164.01,9,28.96,0.1
ORD-000370,2020-02-14,Furniture,Bookcases,Central,Home Office,1161.46,7,208.73,0.0
ORD-000371,2020-02-14,Furniture,Bookcases,East,Corporate,1082.79,1,250.62,0.0
ORD-000372,2020-02-14,Technology,Accessories,South,Consumer,1807.37,1,608.47,0.0
ORD-000373,2020-02-14,Furniture,Tables,South,Home Office,548.79,1,68.77,0.15
ORD-000374,2020-02-14,Furniture,Tables,East,Home Office,1057.47,2,234.12,0.0
ORD-000375,2020-02-14,Office Supplies,Pens,Central,Consumer,200.05,6,66.3,0.0
ORD-000376,2020-02-14,Office Supplies,Binders,West,Home Office,82.8,5,14.27,0.15
ORD-000377,2020-02-14,Technology,Phones,West,Consumer,1009.65,6,253.16,0.15
ORD-000378,2020-02-15,Technology,Phones,Central,Home Office,391.6,1,76.9,0.0
ORD-000379,2020-02-15,Technology,Phones,East,Consumer,1121.56,6,181.39,0.15
ORD-000380,2020-02-15,Office Supplies,Binders,West,Consumer,106.34,1,24.12,0.1
ORD-000381,2020-02-16,Technology,Computers,Central,Home Office,340.34,1,91.96,0.0
ORD-000382,2020-02-16,Furniture,Bookcases,Central,Home Office,1381.64,6,322.4,0.15
ORD-000383,2020-02-16,Furniture,Tables,East,Home Office,727.69,4,229.87,0.0
ORD-000384,2020-02-16,Furniture,Bookcases,South,Home Office,1195.65,3,382.7,0.1
ORD-000385,2020-02-16,Office Supplies,Pens,South,Home Office,91.83,8,32.13,0.0
ORD-000386,2020-02-16,Technology,Computers,Central,Consumer,1502.61,8,165.08,0.0
ORD-000387,2020-02-17,Technology,Phones,East,Home Office,787.37,9,228.26,0.0
ORD-000388,2020-02-17,Office Supplies,Pens,West,Consumer,298.65,7,46.74,0.1
ORD-000389,2020-02-17,Technology,Accessories,Central,Corporate,640.03,8,110.81,0.0
ORD-000390,2020-02-17,Furniture,Tables,South,Consumer,783.39,6,88.18,0.0
ORD-000391,2020-02-17,Office Supplies,Pens,West,Consumer,478.95,2,48.62,0.0
ORD-000392,2020-02-17,Office Supplies,Paper,West,Corporate,148.79,4,30.02,0.0
ORD-000393,2020-02-17,Technology,Phones,South,Consumer,1570.63,4,431.94,0.0
ORD-000394,2020-02-17,Office Supplies,Binders,East,Corporate,14.48,3,2.17,0.2
ORD-000395,2020-02-17,Technology,Computers,Central,Home Office,1429.48,5,271.14,0.15
ORD-000396,2020-02-17,Office Supplies,Binders,Central,Home Office,25.33,7,2.65,0.0
ORD-000397,2020-02-17,Office Supplies,Paper,South,Consumer,227.36,1,39.7,0.0
ORD-000398,2020-02-17,Technology,Computers,Central,Corporate,951.66,4,287.07,0.0
ORD-000399,2020-02-17,Furniture,Bookcases,East,Corporate,1165.75,9,222.15,0.1
ORD-000400,2020-02-17,Office Supplies,Binders,Central,Home Office,375.14,9,96.87,0.0
ORD-000401,2020-02-18,Technology,Phones,West,Home Office,1048.48,1,348.66,0.15
ORD-000402,2020-02-18,Technology,Accessories,East,Corporate,617.06,4,182.31,0.1
ORD-000403,2020-02-18,Furniture,Chairs,East,Corporate,1451.53,9,317.87,0.0
ORD-000404,2020-02-18,Office Supplies,Binders,Central,Home Office,135.9,5,46.41,0.1
ORD-000405,2020-02-18,Furniture,Bookcases,Central,Consumer,668.99,6,130.0,0.2
ORD-000406,2020-02-18,Furniture,Tables,South,Corporate,1254.92,8,216.46,0.0
ORD-000407,2020-02-18,Furniture,Tables,East,Home Office,904.57,8,91.32,0.0
ORD-000408,2020-02-18,Office Supplies,Paper,South,Consumer,167.25,1,38.1,0.0
ORD-000409,2020-02-18,Technology,Accessories,Central,Corporate,871.25,2,116.27,0.1
ORD-000410,2020-02-18,Office Supplies,Binders,West,Corporate,416.57,6,49.13,0.1
ORD-000411,2020-02-18,Technology,Phones,South,Home Office,1687.23,3,407.04,0.15
ORD-000412,2020-02-19,Technology,Accessories,East,Consumer,900.33,4,281.43,0.0
ORD-000413,2020-02-19,Technology,Computers,Central,Corporate,1790.13,1,535.36,0.1
ORD-000414,2020-02-19,Technology,Computers,East,Home Office,342.29,3,61.24,0.1
ORD-000415,2020-02-19,Technology,Computers,West,Consumer,1809.43,3,482.61,0.15
ORD-000416,2020-02-19,Furniture,Tables,East,Home Office,1274.14,5,417.62,0.15
ORD-000417,2020-02-19,Technology,Computers,West,Home Office,1046.87,6,243.64,0.0
ORD-000418,2020-02-19,Technology,Accessories,East,Corporate,1097.09,6,318.79,0.0
ORD-000419,2020-02-20,Technology,Computers,West,Consumer,1535.75,7,411.44,0.0
ORD-000420,2020-02-20,Office Supplies,Paper,South,Consumer,492.36,3,52.14,0.15
ORD-000421,2020-02-20,Technology,Accessories,East,Consumer,865.0,4,281.01,0.1
ORD-000422,2020-02-20,Furniture,Bookcases,West,Consumer,162.41,9,21.12,0.0
ORD-000423,2020-02-20,Technology,Phones,East,Home Office,1095.26,4,285.28,0.0
ORD-000424,2020-02-21,Furniture,Tables,Central,Consumer,1302.12,4,210.73,0.1
ORD-000425,2020-02-21,Furniture,Tables,South,Home Office,1123.22,2,308.41,0.0
ORD-000426,2020-02-21,Technology,Accessories,East,Consumer,1866.18,7,220.71,0.1
ORD-000427,2020-02-21,Furniture,Chairs,South,Home Office,780.53,8,216.93,0.2
ORD-000428,2020-02-21,Technology,Accessories,South,Consumer,364.07,2,114.12,0.0
ORD-000429,2020-02-21,Furniture,Tables,West,Consumer,722.45,3,102.18,0.0
ORD-000430,2020-02-21,Technology,Accessories,South,Corporate,899.04,6,208.95,0.0
ORD-000431,2020-02-21,Furniture,Chairs,Central,Home Office,1087.47,2,296.36,0.15
ORD-000432,2020-02-21,Office Supplies,Pens,South,Home Office,138.79,1,46.75,0.0
ORD-000433,2020-02-21,Office Supplies,Binders,East,Corporate,429.58,3,58.74,0.15
ORD-000434,2020-02-21,Technology,Accessories,East,Corporate,1338.6,6,256.23,0.0
ORD-000435,2020-02-21,Technology,Computers,East,Corporate,247.42,6,82.18,0.1
ORD-000436,2020-02-22,Furniture,Chairs,West,Consumer,418.37,4,101.86,0.0
ORD-000437,2020-02-22,Technology,Computers,East,Corporate,1785.84,4,224.04,0.0
ORD-000438,2020-02-22,Office Supplies,Paper,Central,Consumer,26.26,3,8.87,0.0
ORD-000439,2020-02-22,Technology,Accessories,South,Corporate,1582.81,6,396.92,0.15
ORD-000440,2020-02-22,Office Supplies,Binders,East,Home Office,24.55,3,7.95,0.0
ORD-000441,2020-02-22,Technology,Computers,Central,Home Office,189.51,8,59.13,0.1
ORD-000442,2020-02-22,Technology,Computers,South,Home Office,1866.83,3,417.55,0.0
ORD-000443,2020-02-23,Technology,Phones,West,Consumer,437.63,2,118.11,0.0
ORD-000444,2020-02-23,Technology,Accessories,South,Home Office,922.18,3,157.35,0.0
ORD-000445,2020-02-23,Office Supplies,Pens,Central,Corporate,452.22,5,131.5,0.15
ORD-000446,2020-02-23,Office Supplies,Binders,South,Consumer,302.91,9,52.68,0.0
ORD-000447,2020-02-23,Furniture,Tables,East,Home Office,151.69,3,34.39,0.0
ORD-000448,2020-02-23,Office Supplies,Pens,East,Corporate,393.45,8,103.74,0.0
ORD-000449,2020-02-23,Technology,Phones,Central,Consumer,643.63,7,214.17,0.0
ORD-000450,2020-02-23,Technology,Computers,East,Consumer,1235.12,6,235.34,0.1
ORD-000451,2020-02-23,Office Supplies,Pens,West,Consumer,160.66,3,51.52,0.0
ORD-000452,2020-02-24,Technology,Computers,East,Consumer,160.39,9,23.87,0.0
ORD-000453,2020-02-24,Furniture,Bookcases,South,Home Office,727.47,1,94.94,0.0
ORD-000454,2020-02-24,Office Supplies,Binders,West,Consumer,189.31,4,48.85,0.0
ORD-000455,2020-02-24,Technology,Computers,East,Consumer,1462.17,3,281.2,0.15
ORD-000456,2020-02-24,Furniture,Bookcases,South,Corporate,627.01,5,86.15,0.0
ORD-000457,2020-02-24,Technology,Phones,South,Home Office,622.56,9,119.99,0.15
ORD-000458,2020-02-24,Furniture,Bookcases,Central,Home Office,660.36,7,166.68,0.15
ORD-000459,2020-02-24,Office Supplies,Pens,West,Corporate,20.35,2,6.01,0.0
ORD-000460,2020-02-25,Technology,Accessories,West,Consumer,239.69,7,80.56,0.1
ORD-000461,2020-02-25,Technology,Phones,East,Corporate,1264.58,8,374.24,0.0
ORD-000462,2020-02-25,Technology,Phones,South,Corporate,851.81,5,160.34,0.1
ORD-000463,2020-02-25,Office Supplies,Pens,West,Home Office,459.11,2,74.32,0.0
ORD-000464,2020-02-25,Office Supplies,Binders,South,Corporate,343.46,5,40.43,0.0
ORD-000465,2020-02-25,Technology,Phones,East,Home Office,926.58,5,259.08,0.15
ORD-000466,2020-02-25,Technology,Computers,West,Consumer,288.5,8,79.69,0.15
ORD-000467,2020-02-25,Furniture,Bookcases,South,Corporate,74.12,4,9.72,0.1
ORD-000468,2020-02-25,Technology,Accessories,East,Home Office,1570.51,7,372.72,0.0
ORD-000469,2020-02-25,Technology,Computers,Central,Home Office,863.09,9,120.24,0.0
ORD-000470,2020-02-26,Office Supplies,Binders,Central,Home Office,345.18,1,92.51,0.0
ORD-000471,2020-02-26,Furniture,Tables,East,Consumer,649.2,1,127.51,0.15
ORD-000472,2020-02-26,Technology,Accessories,Central,Corporate,1905.87,5,287.14,0.0
ORD-000473,2020-02-26,Office Supplies,Pens,South,Corporate,439.38,1,56.8,0.0
ORD-000474,2020-02-26,Office Supplies,Paper,West,Home Office,319.22,2,53.26,0.0
ORD-000475,2020-02-26,Furniture,Chairs,East,Corporate,1083.93,9,163.79,0.0
ORD-000476,2020-02-26,Office Supplies,Pens,Central,Corporate,266.25,3,44.5,0.0
ORD-000477,2020-02-26,Furniture,Bookcases,West,Consumer,1488.46,1,187.22,0.0
ORD-000478,2020-02-26,Office Supplies,Pens,Central,Corporate,397.2,6,99.41,0.2
ORD-000479,2020-02-26,Furniture,Tables,West,Corporate,935.91,7,133.86,0.15
ORD-000480,2020-02-27,Office Supplies,Binders,South,Home Office,149.44,3,30.25,0.1
ORD-000481,2020-02-27,Office Supplies,Binders,South,Home Office,306.99,4,76.0,0.0
ORD-000482,2020-02-27,Technology,Computers,East,Consumer,168.46,5,34.17,0.15
ORD-000483,2020-02-27,Furniture,Tables,East,Consumer,353.1,9,64.76,0.15
ORD-000484,2020-02-27,Furniture,Bookcases,West,Corporate,1140.37,8,395.61,0.0
ORD-000485,2020-02-27,Office Supplies,Binders,West,Corporate,200.12,4,66.68,0.0
ORD-000486,2020-02-27,Office Supplies,Binders,West,Corporate,332.01,5,98.27,0.0
ORD-000487,2020-02-27,Office Supplies,Pens,South,Home Office,186.58,5,22.26,0.15
ORD-000488,2020-02-27,Technology,Phones,West,Corporate,1473.75,8,388.33,0.15
ORD-000489,2020-02-27,Office Supplies,Paper,Central,Consumer,227.44,3,56.26,0.1
ORD-000490,2020-02-27,Furniture,Bookcases,West,Corporate,186.46,5,61.28,0.0
ORD-000491,2020-02-27,Office Supplies,Paper,West,Consumer,426.44,6,146.8,0.0
ORD-000492,2020-02-27,Office Supplies,Paper,West,Home Office,116.87,1,31.35,0.0
ORD-000493,2020-02-28,Furniture,Bookcases,East,Home Office,562.51,9,177.02,0.1
ORD-000494,2020-02-28,Technology,Accessories,West,Consumer,1693.35,7,572.7,0.0
ORD-000495,2020-02-28,Furniture,Chairs,West,Corporate,1431.47,1,257.17,0.15
ORD-000496,2020-02-28,Furniture,Tables,East,Consumer,154.03,5,44.16,0.1
ORD-000497,2020-02-28,Office Supplies,Pens,Central,Consumer,14.07,8,3.35,0.0
ORD-000498,2020-02-29,Office Supplies,Pens,West,Consumer,16.69,9,2.34,0.1
ORD-000499,2020-02-29,Technology,Computers,South,Home Office,1042.29,1,297.22,0.15
ORD-000500,2020-02-29,Technology,Computers,South,Corporate,671.94,6,81.23,0.0
ORD-000501,2020-03-01,Furniture,Chairs,West,Consumer,836.89,1,180.99,0.15
ORD-000502,2020-03-01,Furniture,Bookcases,South,Corporate,148.92,6,32.74,0.0
ORD-000503,2020-03-01,Furniture,Chairs,East,Home Office,735.1,5,148.81,0.1
ORD-000504,2020-03-01,Technology,Accessories,South,Home Office,650.38,7,138.42,0.0
ORD-000505,2020-03-01,Technology,Phones,West,Consumer,1750.19,3,420.34,0.1
ORD-000506,2020-03-01,Office Supplies,Paper,East,Consumer,233.58,6,48.67,0.2
ORD-000507,2020-03-01,Technology,Accessories,East,Consumer,1054.67,7,143.13,0.1
ORD-000508,2020-03-01,Office Supplies,Binders,East,Consumer,258.2,3,61.11,0.0
ORD-000509,2020-03-01,Office Supplies,Paper,East,Home Office,384.07,1,90.34,0.1
ORD-000510,2020-03-01,Office Supplies,Binders,Central,Home Office,131.02,3,24.1,0.1
ORD-000511,2020-03-01,Furniture,Bookcases,West,Corporate,570.64,3,88.79,0.0
ORD-000512,2020-03-01,Office Supplies,Paper,East,Corporate,454.41,7,133.25,0.2
ORD-000513,2020-03-02,Office Supplies,Paper,Central,Corporate,17.26,8,4.42,0.1
ORD-000514,2020-03-02,Office Supplies,Paper,East,Consumer,486.99,5,144.12,0.0
ORD-000515,2020-03-02,Office Supplies,Pens,East,Home Office,407.7,3,142.45,0.0
ORD-000516,2020-03-02,Furniture,Tables,South,Corporate,680.45,8,123.38,0.15
ORD-000517,2020-03-02,Technology,Phones,East,Home Office,609.14,5,196.21,0.15
ORD-000518,2020-03-02,Office Supplies,Pens,South,Home Office,497.98,8,60.8,0.1
ORD-000519,2020-03-02,Technology,Computers,West,Consumer,1360.78,7,226.11,0.1
ORD-000520,2020-03-02,Office Supplies,Pens,West,Home Office,325.85,1,75.66,0.15
ORD-000521,2020-03-02,Technology,Computers,West,Corporate,1540.26,1,376.09,0.0
ORD-000522,2020-03-02,Technology,Phones,Central,Corporate,918.58,1,226.12,0.0
ORD-000523,2020-03-02,Furniture,Tables,South,Corporate,659.87,6,129.7,0.0
ORD-000524,2020-03-02,Office Supplies,Pens,Central,Consumer,334.67,4,104.8,0.0
ORD-000525,2020-03-02,Technology,Accessories,Central,Consumer,768.74,6,221.01,0.15
ORD-000526,2020-03-02,Technology,Phones,West,Home Office,1404.58,4,189.73,0.1
ORD-000527,2020-03-02,Office Supplies,Binders,East,Home Office,34.27,4,9.99,0.0
ORD-000528,2020-03-02,Office Supplies,Pens,West,Home Office,361.77,2,96.02,0.0
ORD-000529,2020-03-02,Furniture,Chairs,Central,Home Office,153.4,8,17.98,0.0
ORD-000530,2020-03-02,Office Supplies,Binders,Central,Corporate,485.67,1,81.59,0.1
ORD-000531,2020-03-03,Office Supplies,Pens,East,Corporate,73.61,7,15.37,0.0
ORD-000532,2020-03-03,Office Supplies,Paper,Central,Home Office,25.03,1,6.4,0.2
ORD-000533,2020-03-03,Furniture,Tables,Central,Home Office,787.18,8,117.42,0.1
ORD-000534,2020-03-03,Office Supplies,Pens,West,Consumer,220.2,1,55.43,0.15
ORD-000535,2020-03-03,Furniture,Chairs,East,Corporate,891.49,6,232.36,0.0
ORD-000536,2020-03-03,Office Supplies,Pens,Central,Corporate,350.4,6,81.99,0.0
ORD-000537,2020-03-03,Office Supplies,Paper,East,Corporate,94.35,4,25.6,0.0
ORD-000538,2020-03-03,Furniture,Bookcases,South,Home Office,1273.62,7,402.35,0.0
ORD-000539,2020-03-03,Office Supplies,Paper,South,Consumer,37.12,9,9.73,0.0
ORD-000540,2020-03-03,Technology,Accessories,East,Corporate,1351.05,1,290.87,0.15
ORD-000541,2020-03-03,Office Supplies,Pens,South,Home Office,471.2,7,119.98,0.1
ORD-000542,2020-03-03,Technology,Phones,East,Home Office,1511.71,2,418.52,0.0
ORD-000543,2020-03-03,Office Supplies,Pens,West,Home Office,475.8,5,150.41,0.0
ORD-000544,2020-03-03,Office Supplies,Paper,South,Home Office,307.52,8,84.96,0.0
ORD-000545,2020-03-04,Office Supplies,Pens,South,Corporate,409.09,5,89.85,0.1
ORD-000546,2020-03-04,Furniture,Bookcases,South,Corporate,1336.41,1,287.19,0.0
ORD-000547,2020-03-04,Technology,Accessories,West,Consumer,906.94,9,133.94,0.0
ORD-000548,2020-03-04,Office Supplies,Binders,South,Corporate,439.29,8,53.02,0.0
ORD-000549,2020-03-04,Furniture,Bookcases,South,Corporate,445.1,4,93.3,0.0
ORD-000550,2020-03-04,Technology,Computers,East,Home Office,1637.67,8,253.72,0.0
ORD-000551,2020-03-04,Furniture,Bookcases,South,Consumer,570.14,4,87.02,0.15
ORD-000552,2020-03-04,Furniture,Tables,East,Home Office,861.22,2,101.42,0.0
ORD-000553,2020-03-05,Office Supplies,Paper,Central,Corporate,165.95,7,51.45,0.2
ORD-000554,2020-03-05,Technology,Computers,Central,Consumer,1043.38,9,232.82,0.0
ORD-000555,2020-03-05,Office Supplies,Pens,East,Home Office,407.14,7,111.81,0.0
ORD-000556,2020-03-05,Furniture,Chairs,East,Consumer,1252.13,6,302.93,0.0
ORD-000557,2020-03-05,Furniture,Tables,Central,Corporate,388.29,7,129.33,0.1
ORD-000558,2020-03-05,Technology,Computers,West,Corporate,1263.71,6,432.8,0.0
ORD-000559,2020-03-05,Technology,Computers,West,Home Office,1908.66,1,538.94,0.0
ORD-000560,2020-03-05,Technology,Computers,South,Consumer,149.9,5,47.74,0.0
ORD-000561,2020-03-05,Office Supplies,Binders,Central,Corporate,434.44,5,73.71,0.0
ORD-000562,2020-03-06,Furniture,Bookcases,South,Corporate,485.09,6,163.37,0.15
ORD-000563,2020-03-06,Technology,Accessories,South,Consumer,1590.37,9,400.9,0.0
ORD-000564,2020-03-06,Technology,Phones,Central,Corporate,1387.22,3,359.67,0.0
ORD-000565,2020-03-06,Technology,Phones,South,Home Office,1111.64,9,189.76,0.0
ORD-000566,2020-03-06,Furniture,Chairs,East,Consumer,1277.67,8,251.49,0.0
ORD-000567,2020-03-06,Furniture,Chairs,Central,Corporate,626.79,7,82.34,0.1
ORD-000568,2020-03-06,Technology,Accessories,South,Home Office,1854.58,5,208.75,0.0
ORD-000569,2020-03-06,Furniture,Chairs,West,Corporate,749.62,5,217.93,0.0
ORD-000570,2020-03-06,Technology,Accessories,West,Corporate,929.21,1,256.48,0.15
ORD-000571,2020-03-06,Furniture,Bookcases,West,Home Office,1385.48,7,140.78,0.1
ORD-000572,2020-03-06,Technology,Phones,Central,Consumer,281.89,8,93.08,0.0
ORD-000573,2020-03-06,Technology,Phones,Central,Corporate,1627.36,4,315.92,0.0
